,city,country,name,street,tel_number,website,zip_code,
5366,Meerbusch,Germany,Schneecoaching,Blumenstr. 8a,+49 2132 6859149,http://www.schneecoaching.de,40667,
5367,Rueil,France,Schneider Electric Industries SAS,35 Rue Joseph Monier,+33 1 41297000,http://www.schneider-electric.com,92500,
5368,Ratingen,Germany,Schneider Electric GmbH,Gothaer Str. 29,+49 2102 404 0,http://www.schneider-electric.de,40880,
5369,Marktheidenfeld,Germany,Schneider Electric Automation GmbH,Schneiderplatz 1,+49 9391 606 0,http://www.schneider-electric.de,97828,
5370,Moscow,Russian Federation,Schneider Group OOO,4th floorul. Bakhrushina 32/1,+7 495 9565557,http://www.schneider-group.com,115054,
5371,Offenburg,Germany,J. Schneider Elektrotechnik GmbH,Helmholtzstr. 13,+49 781 206 0,http://www.j-schneider.de,77652,
5372,Wertheim,Germany,Ludwig Schneider GmbH & Co. KG,Am Eichamt 4-6,+49 9342 8560 0,http://www.ludwig-schneider.de,97877,
5373,Remchingen,Germany,Walter Schneider GmbH,Raiffeisenstr. 28,+49 7232 31998 0,http://www.wschneidergmbh.de,75196,
5374,Wangen,Germany,SCHNELL Motoren GmbH,Felix-Wankel-Str. 1,+49 7520 9661 0,http://www.schnellmotoren.de,88239,
5375,Neuenrade,Germany,Schniewindt GmbH & Co. KG,Schöntaler Weg 46,+49 2392 692 0,http://www.schniewindt.de,58809,
5376,Schalksmühle,Germany,Schnöring GmbH,Jahnstr. 15,+49 2355 808 0,http://www.schnoering.de,58579,
5377,Uitikon,Switzerland,Schoch Marketing AG,Haldenstr. 5A,+41 44 400 3350,http://www.schoch-marketing.ch,8142,
5378,Uitikon,Switzerland,Schoch Marketing AG,Haldenstr. 5A,+41 44 400 3350,http://www.schoch-marketing.ch,8142,
5379,Fulda,Germany,SchollEnergie- und Steuerungstechnik GmbH,Flemingstr. 20-22,+49 661 50080 400,http://www.schollgroup.de,36041,
5380,Kronach,Germany,Horst Scholz GmbH & Co. KG,Nalser Str. 39,+49 9261 6077 0,http://www.scholz-htik.de,96317,
5381,Gutach,Germany,Schondelmaier GmbHPresswerk,Hornberger Str. 18,+49 7833 791 0,http://www.schondelmaier.de,77793,
5382,Geseke,Germany,Josef Schonlau GmbH & Co KGMaschinenfabrik und Eisengießerei,Ernst-von-Bayern-Str. 22,+49 2942 505 0,http://www.schonlau-werke.de,59590,
5383,Mainz,Germany,Schott AG,Hattenbergstr. 10,+49 6131 66 0,http://www.schott.com,55122,
5384,München,Germany,Schott Systeme GmbH,1. StockKöniginstr. 11,+49 89 348069,http://www.schott-systeme.com,80539,
5385,Oberschleißheim,Germany,Schreiner Group GmbH & Co. KG,Bruckmannring 22,+49 89 31584 0,http://www.schreiner-group.de,85764,
5386,Wuppertal,Germany,Robert Schröder GmbH & Co. KG,An der Blutfinke 9a,+49 202 46013 0,http://www.robert-schroeder.de,42369,
5387,Bad,Germany,Schubert & SalzerFeinguss Lobenstein GmbH,Poststr. 31,+49 36651 84 0,http://www.schubert-salzer.com,7356,
5388,Göppingen,Germany,Schuler Pressen GmbH,Bahnhofstr. 41,+49 7161 66 0,http://www.schulergroup.com,73033,
5389,Lauffen,Germany,SCHUNK GmbH & Co. KG,Bahnhofstr. 106-134,+49 7133 103 0,http://www.schunk.de,74348,
5390,Heuchelheim,Germany,Schunk Carbon Technology,Rodheimer Str. 59,+49 641 608 0,http://www.schunk-carbontechnology.com,35452,
5391,Heuchelheim,Germany,Schunk Carbon Technology,Rodheimer Str. 59,+49 641 608 0,http://www.schunk-group.com,35452,
5392,Heuchelheim,Germany,Schunk Carbon Technology,Rodheimer Str. 59,+49 641 608 0,http://www.schunk-carbontechnology.com,35452,
5393,Willich,Germany,Schunk Ingenieurkeramik GmbH,Hanns-Martin-Schleyer-Str. 5,+49 2154 497 0,http://www.schunk-group.com,47877,
5394,Burgebrach,Germany,Schuster BeflockungstechnikGmbH & Co. KG,Windeckstr. 1,+49 9546 9412 0,http://www.schuster-beflockung.de,96138,
5395,AA,Netherlands,Schut PrecisionParts B.V.,Ampèrestraat 16,+31 78 6915666,http://www.schutprecisionparts.nl,2952,
5396,Köln,Germany,Schwank GmbH,Bremerhavener Str. 43,+49 221 7176 0,http://www.schwank.de,50735,
5397,Rehau,Germany,Schwarz Elektromotoren GmbH,Rudolf-Strunz-Str. 3,+49 9283 59106 0,http://www.schwarz-elektromotoren.de,95111,
5398,Siegelsbach,Germany,Rudolf Schwarz GmbH & Co. KG,Alte Heidelberger Str. 24,+49 7264 1036,http://www.rudolf-schwarz.de,74936,
5399,Beijing,China,"SCHWERLL (Beijing) Fluid ControlCo.,Ltd","No. 708, Zhongkun TowerXizhimen, Haidian District",+86 10 88790328,http://www.schwerll.com,100044,
5400,Ghedi,Italy,Scilla Meccanica s.r.l.,Via Borgosatollo 1/A,+39 030 9032850,http://www.scillameccanica.it,25016,
5401,Krakow,Poland,Impact Foundation,Lublanska 34,+48 12 6277768,http://scitechpoland.com,31-476,
5402,Stuttgart,Germany,scitis.io GmbH,Klopstockstr. 23,+49 711 20526453,http://scitis.io,70193,
5403,Mumbai,India,SCOPE T&M, Pvt. Ltd.,"402, Aurus Chamber, Annex AS. S. Amrutwar MargWorli",+91 22 43444244,http://www.scopetnm.com,
5404,Rousset,France,Pole Solutions CommunicationsSécurisées,Place Paul Borde,+33 4 42538280,http://www.pole-scs.org,13790,
5405,Kirchlengern,Germany,SDI Innovation GmbH,Carl-Zeiss-Str. 5,+49 5223 99050,http://www.sdi-innovation.de,32278,
5406,Brussels,Belgium,SDT International S.A.,Bd. de I'Humanite 415,+32 2 332 3225,http://www.sdt.be,1190,
5407,Tezze,Italy,S.E.A. Societa ElettromeccanicaArzignanese S.p.A.,via Leonardo da Vinci 14,+39 0444 482 100,http://www.seatrasformatori.it,36071,
5408,Agrate,Italy,S.E.A. S.p.A.,Via Euripide 29,+39 039 6898832,http://www.seaserbatoi.com,20864,
5409,Bobingen,Germany,Seal Concept GmbHDichtungen & Hydraulik,Hans-Sachs-Str. 2,+49 8234 9671 0,http://www.sealconcept.com,86399,
5410,Castelli,Italy,Sealcore S.r.l.,Via Marconi 142/144,+39 035 4425511,http://sealcore.net,24060,
5411,Mumbai,India,Sealexcel (India) Pvt. Ltd.,"56 & 61, Veena Dalvai Industrial EstateS. V. Road, OshiwaraJogeshwari (West)",+91 22 26786885,https://www.sealexcel.com,,
5412,Seoul,"Korea, Republic of",Sealink Corp.,"#704, 14 Gasandigital 2-RoKeumcheon-Gu",+82 2 8668737,http://www.esealink.com/,8592,
5413,Stuttgart,Germany,Seals-Shop GmbH,Handwerkstr. 5-7,+49 711 78648879,https://www.seals-shop.com,70565,
5414,Kowloon,Hong Kong,Sealtool Limited,Ground Floor22 Shantung Street,+852 235 93131,http://www.sealtools.com,SAR,
5415,Bergen,Germany,Sebert Schwingungstechnik GmbH,Am Anger 7,+49 8662 20630 0,http://www.sebert.de,83346,
5416,Wuxi,China,"SEC Electric MachineryCo., Ltd.",No.777 East Gaolang RoadBinhu District,+86 510 85620510,http://www.sec-motor.com,214131,
5417,Thale,Germany,SeCo Thale GmbH,Wolfsburgstr. 31,+49 3947 776 0,http://www.seco-thale.de,6502,
5418,Teltow,Germany,SECOPTA analytics GmbH,Rheinstr. 15b,+49 3328 35403-00,http://www.secopta.de,14513,
5419,Sant,Spain,"Sedal, S.L.U.",C/ De La Química 2-12,+34 93 680 3300,http://www.sedal.com,8740,
5420,Essen,Germany,SEDIS GmbH,Im RuhrturmHuttropstr. 60,+49 159 044 96027,http://www.sedis.com,45138,
5421,"Houston,",United States of America,SEE FORGE Inc.,2411 Washington Ave,+1 800 9871086,http://www.seeforge.com,,
5422,Schalksmühle,Germany,Seeberger GmbH & Co. KG,Langenstück 4,+49 2351 531 0,http://www.seeberger.net,58579,
5423,Pordenone,Italy,Seed Group,Via Roveredo 20/b,+39 0434 241071,http://www.seedgroup.it,33170,
5424,Zhuzhou,China,Seed Technologies Corp. Ltd.,No.1099 Xiangda Road Zhuzhou,+86 731 2258 3456,http://www.seee-carbide.com,412000,
5425,Zürich,Switzerland,SeerVision AG,Physikstrasse 3ETL I35,+41 44 6320542,http://www.seer-vision.com,8092,
5426,Malters,Switzerland,Sefag Components AG,Werkstr. 7,+41 499 7777,http://www.sefag-ag.ch,6102,
5427,Sasang-Gu,"Korea, Republic of","SEGIBIZ Co., Ltd.","Saebyeoksijang-Ro, 32",+82 51 3267220,http://www.jointbox.com,46989,
5428,Leganes,Spain,Segura Hermanos S.A.,Calle Ramon y Cajal 19,+34 916 876444,http://www.seher.es,28914,
5429,XG,Netherlands,Seita Energy Flexibility B.V.,Science Park 123,+31 20 5924092,http://messe.seita.nl,1098,
5430,Asan-Si,"Korea, Republic of",SEJIN-iGB Co. Ltd.,Dogomyeon-Ro 48-29Dogo-Myeon,+82 41 547 1825,http://www.gear-box.com,31550,
5431,Buk-gu,"Korea, Republic of","Sekwang Hi-Tech Co., Ltd.",Geomdan-ro 27-gil 75,+82 53 3849889,http://www.skh-hydraulics.com,41508,
5432,Neuenhof,Switzerland,Selec AG,Hardstr. 27,+41 56 406 3191,http://www.selec.ch,5432,
5433,Berlin,Germany,selec GmbH,Mollwitzstr. 2,+49 30 3011187 0,http://www.selec.com,14059,
5434,"Washington,",United States of America,"SelectUSA, U.S. Department of Commerce","1401 Constitution Avenue, NWSuite 71014",+1 202 4822000,http://www.export.gov,,
5435,Möldrup,Denmark,Selektro A/S,Erhvervsvej 29-35,+45 87761100,http://selektro.dk/de,9632,
5436,Odorheiu,Romania,SELWERK S.R.L.,Lemnarilor Street No. 14,+40 266 217653,http://www.selwerk.ro,535600,
5437,Lauf,Germany,Sembach GmbH & Co. KG,Oskar-Sembach-Str. 15,+49 9123 167 0,http://www.sembach.de,91207,
5438,Wimpassing,Austria,Semperit Technische ProdukteGesellschaft m.b.H.,Triester Bundesstr. 26,+43 2630 310 0,http://www.semperitgroup.com,2632,
5439,Leipzig,Germany,Deutsche Energieversorgung GmbH,Wittenberger Str. 15,+49 34298 1419 0,http://www.deutsche-energieversorgung.de,4129,
5440,Padova,Italy,SENECA s.r.l.,Via Austria 26,+39 049 8705359,http://www.seneca.it,35127,
5441,Schweinfurt,Germany,SenerTecKraft-Wärme-Energiesysteme GmbH,Carl-Zeiß-Str. 18,+49 9721 651 0,http://www.senertec.de,97424,
5442,I,"Korea, Republic of","SeneS Technology Co., Ltd.","Iyeo-ro 341st, 106I-Cheon-shi",+82 31 632 0172,http://www.senestechnology.com,17310,
5443,Kemalpasa,Turkey,Senkaya Celik DökümSan. ve Tic. A.S.,OSB Mah. Ansizca San Sit. Sok. No: 330/A,+90 232 8770424,http://www.senkaya.com,35730,
5444,XE,Netherlands,SenseAnywhere B.V.,Emmerblok 18,+31 165 560 088,http://senseanywhere.com/,4751,
5445,Palo,United States of America,Sensify Security Inc.,720 University Ave,+1 650 2340400,https://www.sensify-security.com,,
5446,61,Czech Republic,SENSIT S.r.o.,Skolni 2610,+420 571752177,http://www.sensit.cz,756,
5447,Lahnau,Germany,Sensitec GmbH,Georg-Ohm-Str. 11,+49 6441 9788 0,http://www.sensitec.com,35633,
5448,Nagold,Germany,SENSOCAB Kabelproduktion GmbH,Graf-Zeppelin-Str. 21,+49 7452 823 137,http://www.sensocab.de,72202,
5449,Gottenheim,Germany,SensoPart Industriesensorik GmbH,Nägelseestr. 16,+49 7665 94769 0,http://www.sensopart.de,79288,
5450,Gottenheim,Germany,SensoPart Industriesensorik GmbH,Nägelseestr. 16,+49 7665 94769 0,http://www.sensopart.com,79288,
5451,"Wroxton,",United Kingdom,Sensor Technology Ltd.,"Ironstone LaneApollo Park, Balscote",+44 1869 238400,http://www.sensors.co.uk,,
5452,Berlin,Germany,Sensorberg GmbH,Leipziger Str. 126,+49 30 27583021,http://www.sensorberg.com,10117,
5453,Kaufbeuren,Germany,Sensor-Technik Wiedemann GmbH,Am Bärenwald 6,+49 8341 9505 0,http://www.sensor-technik.de,87600,
5454,Bremen,Germany,Sensosurf GmbH,Fahrenheitstr. 1,+49 421 2208340,http://www.sensosurf.de,28359,
5455,Ansan-si,"Korea, Republic of","Seondo Electric Co., Ltd.","Wonsi-ro, 86Danwon-gu",+82 31 4912284,http://www.seondo.co.kr,15600,
5456,Gwanak-gu,"Korea, Republic of",Seoul National University,Gwanak-ro 1,+82 2 880 5114,http://www.snu.ac.kr,8826,
5457,Immenhausen,Germany,sera ComPress GmbH,Serastr. 1,+49 5673 999 04,http://www.sera-web.com,34376,
5458,Belgrade,Serbia,Serbian Development AgencyRAS,Resavska 13-15/II,+381 11 3398 510,http://www.ras.gov.rs,11000,
5459,Süßen,Germany,Sercos International e.V.,Küblerstr. 1,+49 7162 9468 65,http://www.sercos.de,73079,
5460,Aalborg,Denmark,SerEnergy A/S,Lyngvej 8,+45 8880 7040,http://www.serenergy.com,9000,
5461,AB,Netherlands,Serious-VR B.V.,M.H. Tromplaan 52,+31 645034433,http://www.serious-vr.com,7513,
5462,Bornova,Turkey,SERMATEK Makina Sanayi veTic. Ltd. Sti.,Karacaoglan Mah. 6157/1 Sk. 19/3Isikkent,+90 232 4722343,http://www.laserator.com,35070,
5463,2,Czech Republic,"SERW, spol. s r.o.",Sedlec 42,+420 377 966 453,http://www.serw.cz,332,
5464,Taichung,Taiwan,Sesame Motor Corp.,"No.599 Hemu Rd.Sec.1, Shengang Dist.",+886 4 2560011,http://www.sesamemotor.com.tw,42953,
5465,Nova,Slovenia,SesameNet,Industrijska Cesta 1a,+386 5 3029070,http://www.sesamenet.eu/,5000,
5466,Chemnitz,Germany,SET Technology GmbH,Leipziger Str. 137A,+49 371 694469,http://www.set-technology.com,9113,
5467,Brignano,Italy,SETCO S.R.L.,Via Treviglio 44,+39 0363 817058,http://www.setco.it,24053,
5468,Bursa,Turkey,Setkom KompresorMakina San. Ve Tic. Ltd. Sti.,Calik Halil Mh. 25. Sk. No: 9,+90 224 4825231,http://www.setkomkompresor.com,16235,
5469,Gossolengo,Italy,Settima Meccanica S.r.l.,Loc. Conca Settima di GossolengoVia Enrico Berlinguer 20,+39 0523 3650,http://www.settima.it,29020,
5470,Caotun,Taiwan,"Seven Ocean HydraulicIndustry Co., Ltd.","No.99 Ln.223, Sec. 1, Taiping Rd",+886 49 2358880,http://www.seven-ocean.com.tw,54261,
5471,Samut,Thailand,"Seven Seas Innovation Co., Ltd.",Theparak RoadBang Sao Thong,+66 2 70601469,NaN,10540,
5472,Bruchsal,Germany,SEW-EURODRIVE GmbH & Co KG,Ernst-Blickle-Str. 42,+49 7251 75 0,http://www.sew-eurodrive.de,76646,
5473,Bruchsal,Germany,SEW-EURODRIVE GmbH & Co KG,Ernst-Blickle-Str. 42,+49 7251 75 0,http://www.sew-eurodrive.de,76646,
5474,Bruchsal,Germany,SEW-EURODRIVE GmbH & Co KG,Ernst-Blickle-Str. 42,+49 7251 75 0,http://www.sew-eurodrive.de,76646,
5475,Bruchsal,Germany,SEW-EURODRIVE GmbH & Co KG,Ernst-Blickle-Str. 42,+49 7251 75 0,http://www.sew-eurodrive.de,76646,
5476,Bruchsal,Germany,SEW-EURODRIVE GmbH & Co KG,Ernst-Blickle-Str. 42,+49 7251 75 0,http://www.sew-eurodrive.de,76646,
5477,Bruchsal,Germany,SEW-EURODRIVE GmbH & Co KG,Ernst-Blickle-Str. 42,+49 7251 75 0,http://www.sew-eurodrive.de,76646,
5478,42,Slovakia,SEZ Krompachy a.s.,Hornadska 1,+421 53 4189 111,http://www.sez-krompachy.sk,53,
5479,Maisach,Germany,S.F. Components GmbH,Lise-Meitner-Str. 5,+49 8142  65180 0,http://www.sf-components.com,82216,
5480,Tainan,Taiwan,"SF Technology Co., Ltd","22, Aly. 53, Ln. 428Sec.3, Wnhua Rd.",+886 6 2703518,http://www.sflinear.com.tw/aboutus.htm,717,
5481,Babenhausen,Germany,SFB Schwäbische FormdrehteileGmbH & Co. KG,Weiherweg 12-16,+49 8333 303 01,http://www.sfbgroup.com,87727,
5482,Brunnthal,Germany,SFC Energy AG,Eugen-Sänger-Ring 7,+49 89 673592 0,http://www.sfc.com,85649,
5483,3002,Latvia,SFM Latvia SIA,Langervaldes Iela 3,+371 63 082014,http://www.sfm.lv,LV,
5484,Nevele,Belgium,SGC - Switchgear Company NV,Moorstraat 24,+32 9 3219112,https://www.switchgearcompany.eu,9850,
5485,Chang,Taiwan,SGE Terminals & WiringAccessories Inc.,No. 70 Ma Ming Rd.Show Shui Hsiang,+886 4 7690736,http://www.sge.com.tw,50444,
5486,Waldkraiburg,Germany,Süddeutsche GelenkscheibenfabrikGmbH & Co. KG,Graslitzer Str. 14,+49 8638 605 588,http://www.sgf.de,84478,
5487,Trossingen,Germany,SGM Schut Geometrische MesstechnikGmbH,Gutenbergstraße 5,+49 7425 31266,http://www.schut.com,78647,
5488,Taoyuan,Taiwan,"Sha Yang Ye Industrial Co., Ltd.","No.461 Taoying Rd., Taoyuan Dist.",+886 3 3623452,http://www.shayangye.com,33068,
5489,Baoji,China,Shaanxi Baoguang VacuumElectric Device Co. Ltd.,53 Baoguang Road,+86 917 3561342,http://www.baoguang.com.cn,721006,
5490,Xi'an,China,Shaanxi InternationalTrade Exhibition Co.,"Xin Chengnei,xi'an,p.r",+86 10 62301310,http://www.shaanxisite.com,710006,
5491,Xian,China,"Shaanxi Sirui Advanced MaterialsCo., Ltd.",No. 12 Zhangbaqi Road,+86 29 88513671,http://www.sxsr.com,710077,
5492,Xi'an,China,"Shaanxi Taporel ElectricalInsulation Technology Co., Ltd",No.8 Jingwei 10th RoadJinghe Industrial Zone,+86 29 86031636,http://www.taporel.com,710204,
5493,Faisalabad,Pakistan,Shahzad Electric Works,Sheikh Colony Jhang Road 160-A,+92 41 2656244,NaN,38000,
5494,Taoyuan,Taiwan,Shako Co. Ltd.,"No. 492-1, Sec. 1,Wanshou Rd.Guishan dist.",+886 2 82093435,http://www.shako.com.tw,33350,
5495,Tainan,Taiwan,"Shan Hua Plastic IndustrialCo., Ltd.",No.20 Jonshuan 7th StreetGueiren District,+886 6 2304567,http://www.shpi.com.tw,71152,
5496,Linqing,China,"Shandong Aokai Bearing Co., Ltd.","Industrial Park,Yandian",+86 635 2857900,NaN,252665,
5497,Donge,China,"SHANDONG DONGE STEEL BALLGROUP CO.,LTD","West Of Gongye Street AndNorth Of Donggang Road,Economic Development Zone,",+86 635 3271702,http://www.steelball.com.cn,252201,
5498,Liaocheng,China,"Shandong Haling Bearing GroupCo., Ltd.",South End of Dongwaihuan RoadLinqing,+86 635 2556888,http://www.halinzc.com,252660,
5499,Dongying,China,"Shandong Houfeng MetalTechnology Co., LTD","No 373 Xinxing Road, Kenli District",+86 546 2527737,http://www.hfcastings.com,257500,
5500,Zibo,China,"Shandong Huacheng Sino-GermanTransmission Equipment Co.,Ltd.",Economic Development Zoneof Boshan,+86 533 4661911,http://www.hczd.cn,255200,
5501,Laiwu,China,"Shandong Huifeng DrivelineCo.,Ltd",Yanzhuang Industial ParkGangcheng District,No tel_number,http://www.sdhfcd.com,271100,
5502,Feicheng,China,Shandong Lulong Group Co. Ltd,"Zhuanshe, Wenyang Town",+86 538 3857585,http://WWW.kunlong.com,271600,
5503,Liaocheng,China,"Shandong Pacific Optics Fiber andCable Co., Ltd.",No.14 XihuYanggu,+86 635 6515999,http://www.spfosd.com,252311,
5504,Jinan,China,"Shandong Peiport ElectricPower Science&Technology;Co., Ltd.",No.160 4th Gongyu RoadZhangqiu Mingshui EconomicTechnology Development Zone,+86 531 83719899,http://www.chinapeiport.com,250200,
5505,Zibo,China,"ShanDong RheinTechnology Equipment Co.,Ltd",No.125 Liuquan Road,+86 533 3591051,http://www.rhein-koester.com.cn,255086,
5506,Linqing,China,"Shandong Sinocore Bearing Co., Ltd.",Middle East Third Ring Road,+86 635 2423186,http://www.sinocorebearing.com,252600,
5507,Linqing,China,"Shandong Sino-Germany(Z&D;)Precision Bearing ManufacturingCO.,LTD",No.001 Tangyuan IndustrialTangyuan Town,+86 635 2412979,http://www.sgbearing.com,252600,
5508,Qingdao,China,Shandong Sound Metals &Machinery Inc.,"29F, New World Mansion9 Fuzhou Nan Road",+86 532 85724786,http://www.sdsmi.com,266071,
5509,Linqing,China,"ShanDong TengGong BearingCo., Ltd.",888m Bus Station South,+86 635 2690006,http://www.sdtenggong.com,252652,
5510,Liaocheng,China,"Shandong Yanggu JingyanggangInvestment Casting Co., Ltd",An Town Yanggu EconomicDevelopment Zone,+86 546 8818399,http://www.jygcasting.com,252325,
5511,Liaocheng,China,"Shandong Yilin AluminiumIndustry Co., Ltd.",No. 241 Beishunhe StreetChiping County,+86 635 4286100,http://www.ylalu.com,252100,
5512,Liqing,China,"Shandong Yongxiang SpecialBearing Co., Ltd.",Yandian Industrial Zone,+86 635 2856888,http://www.yxhtbearing.com,252665,
5513,Laizhou,China,"ShanDong Yuelong Rubber and PlasticTechnology Co., Ltd.","Pinglidian, Yantai",+86 535 2615388,http://www.yuelongchina.com,261414,
5514,Gaomi,China,"Shangdong Sunvim ElectricalMachinery Co.,Ltd",Chaoyang Street,+86 536 5827128,http://www.sunvimdj.com,261500,
5515,Shanghai,China,"Shanghai AFS ValveManufacturing Co.,Ltd",No.88 Wanyong Rd. Langxia TownJinshan District,+86 21 57391434,http://www.afssh.com,201516,
5516,Shanghai,China,"Shanghai Airic CableAccessories Co., Ltd.","Room 512, Building D,Yanzhan RoadHanqiao Tech-Cultural Park,",+86 21 33617871,http://www.airic-terminal.com,201615,
5517,Shanghai,China,"Shanghai ARK Pneumatic TechnologyCo., Ltd.",Bldg 1No.80 Gaoji RoadSongjiang District,+86 21 33730001,http://www.21ark.com.cn,201601,
5518,Shanghai,China,"Shanghai Atlantic WeldingConsumables Co., Ltd.","No. 188 Qingda Rd.Heqing County, Pudong New Dist.,",+86 21 58979175,http://www.atlantic-sh.com,201201,
5519,Shanghai,China,"Shanghai BearingImp. and Exp. Co., Ltd.","Room 301, Zhongxin Building20 Pudong Nan RoadLane 1862",+86 21 68752488,http://www.sbcsbc.cn,200122,
5520,Taicang,China,"Shanghai Beida Resin Hose &Hydraulic Machine Co., Ltd","No.12 Hutai New RoadSuzhou Futian Ind. Zone, Liuhe Town",+86 512 53607589,http://www.beida-hose.com,215431,
5521,Shanghai,China,"Shanghai BIX Electronics Co., Ltd.",No.3525 South Hongmei RoadMinhang District,+86 21 62207338,http://www.bix-china.com,201100,
5522,Shanghai,China,"Shanghai Boocca Industry Co.,Ltd","Room 601, Cimic Tower,No.1090 Century Avenue,Pudong New District",+86 21 58365336,http://www.boocca.com,200120,
5523,Shanghai,China,"Shanghai Chuanchuang BearingCo., Ltd.",No.1158 Huyi Highway,+86 21 59151017,http://www.chuan-chuang.com,201802,
5524,Shanghai,China,"Shanghai CompleeInstrument Co., Ltd.","790 Pengfeng RoadTechnology Zone, Songjiang",+86 21 57858383,http://www.complee.com,201614,
5525,Shanghai,China,"Shanghai Denair Compressor Co.,Ltd.","4th F, Bldg. 5No. 18 Baosheng Rd.",+86 21 37831827,NaN,201613,
5526,Shanghai,China,"Shanghai Explosion-Proof MotorYancheng Co., Ltd.",No.56 South Road of Hope AvenueEconomic Development Zone,+86 515 68668179,http://www.shfbdj.com,200060,
5527,Shanghai,China,"Shanghai Flexem Technology Co., Ltd.","Room 804, C6 BuildingNo.52 Lane 1688 North Guoquan RoadYangpu District",+86 21 68683993,http://www.flexem.com,200092,
5528,Shanghai,China,"Shanghai Found AutomationCo., Ltd.","No. 711 Baoqi RoadCity Industrial Park, Baoshan District",+86 21 52351991,http://www.found.net.cn,200444,
5529,Shanghai,China,"Shanghai Future Hi-tech Co., Ltd.",4318 Yixian RoadBaoshan DistractShanghai,+86 21 56445177,http://www.future-sh.com,200940,
5530,Shanghai,China,"Shanghai Gairs MachineryCo., Ltd.","No.888 Guinanrd., Songjiang District",+86 21 57845811,/product/gairs-water-lubricating-air-compressor/2371768/L269714,201617,
5531,Shanghai,China,"Shanghai Goodrun ElectricPower Technology Co., Ltd.","No.191 Huajin Road, Minhang District",+86 021 64427768,http://www.goodrun-cn.com,201108,
5532,Shanghai,China,"Shanghai Hanbell Precise MachineryCo., Ltd.","No.8289 TingFeng Rd.Fengjing Area, Jinshan District",+86 21 57350280,http://www.hanbell.com.cn,201501,
5533,Shanghai,China,"Shanghai HEJIN Roller TechnologyCo.,Ltd.","No. 505 Fengden RoadMalu Industrial Park, Jiading",+86 21 59157365,http://www.hjroller.com,201801,
